student_id,age,gender,branch,year,cgpa,attendance,backlogs,internships,projects,certifications,coding_problems,python,sql,java,dsa,machine_learning,power_bi,excel,communication_score,aptitude_score,placement
STU2035,21,Female,Computer Science,4,7.54,63.2,3,0,4,0,145,1,1,1,1,1,0,1,69.7,76.1,0
STU2036,20,Male,Computer Science,4,6.71,64.6,0,0,4,7,128,0,0,1,0,0,1,1,63.5,35.8,1
STU2037,21,Female,Mechanical Eng,4,9.31,88.8,2,2,3,7,25,1,0,0,1,0,0,1,66.8,75.5,1
STU2038,19,Male,Information Technology,4,8.47,74.9,0,1,3,2,99,1,1,1,1,0,0,0,56.2,56.6,1
STU2039,20,Male,Civil Eng,4,8.17,83.8,0,0,2,4,16,1,1,0,0,0,0,1,82.0,58.9,1
STU2040,21,Male,Civil Eng,4,8.96,67.1,0,4,2,3,75,1,0,0,1,1,0,1,71.0,78.3,1
STU2041,21,Male,Computer Science,3,5.38,63.3,2,3,4,0,58,0,1,1,1,1,0,0,77.9,76.0,1
STU2042,20,Male,Computer Science,4,8.25,69.6,0,3,2,1,28,1,1,1,0,1,0,1,74.8,63.5,1
STU2043,21,Male,Electrical Eng,4,6.16,75.8,1,0,0,1,1,0,1,0,1,0,0,1,55.4,75.3,1
STU2044,22,Male,Information Technology,4,7.59,71.3,0,2,3,2,42,0,1,1,1,1,0,1,86.5,59.5,1
STU2045,21,Female,Computer Science,4,7.26,90.9,2,0,2,2,22,1,0,1,0,1,0,1,64.8,53.2,0
STU2046,20,Male,Electrical Eng,4,8.33,79.8,4,0,3,5,24,1,0,0,0,0,0,1,62.9,83.9,0
STU2047,19,Female,Computer Science,4,7.85,96.5,0,1,0,4,130,1,1,1,1,0,0,1,71.0,84.9,1
STU2048,22,Female,Mechanical Eng,4,9.08,82.0,0,1,2,4,43,1,1,1,1,1,0,1,71.3,55.3,1
STU2049,19,Female,Computer Science,4,6.94,53.9,0,0,1,5,32,1,1,1,1,0,0,1,100.0,57.0,1
STU2050,22,Female,Computer Science,3,8.38,88.6,0,1,4,4,160,1,1,1,0,0,0,1,76.4,78.4,1
STU2051,21,Male,Computer Science,4,7.78,62.9,0,2,1,1,192,1,0,1,1,1,1,1,61.2,54.6,1
STU2052,22,Male,Civil Eng,4,5.8,80.3,1,1,4,1,31,0,1,1,1,0,1,1,94.6,77.0,1
STU2053,21,Female,Electronics & Comm,4,6.59,70.3,1,1,0,2,1,0,1,1,0,1,0,1,45.2,49.6,0
STU2054,23,Male,Electrical Eng,4,7.44,99.4,0,0,0,3,44,0,1,1,0,0,0,1,61.3,60.7,1
STU2055,20,Female,Information Technology,4,8.82,92.4,0,3,1,1,5,1,1,1,1,0,0,1,60.2,79.7,1
STU2056,21,Female,Information Technology,4,8.11,70.6,1,0,2,4,106,1,1,0,1,1,0,1,67.9,50.5,1
STU2057,20,Female,Computer Science,4,6.32,76.7,1,1,2,7,137,1,1,1,1,0,0,1,72.8,56.2,1
STU2058,21,Female,Information Technology,3,7.45,80.4,0,0,1,2,46,1,1,1,0,0,1,1,74.1,70.6,1
STU2059,21,Other,Electronics & Comm,4,9.82,86.6,1,2,2,2,9,1,1,1,1,1,1,1,73.8,38.0,1
STU2060,22,Female,Electronics & Comm,4,7.72,78.3,0,0,1,4,33,1,0,1,0,1,0,1,76.8,66.1,1
STU2061,23,Male,Computer Science,3,7.24,67.8,0,1,4,0,91,1,0,0,1,1,0,1,67.2,82.4,1
STU2062,21,Female,Civil Eng,4,8.14,70.8,0,1,0,0,101,0,0,0,0,0,1,1,86.1,78.0,1
STU2063,20,Male,Computer Science,4,8.44,78.0,0,2,2,4,56,1,1,1,0,1,0,1,45.4,64.3,1
STU2064,20,Male,Civil Eng,4,7.1,90.3,1,0,2,3,14,1,0,0,1,1,0,1,32.3,65.3,1
STU2065,21,Female,Computer Science,3,8.15,82.3,0,1,4,2,17,1,1,1,1,0,0,0,78.4,87.4,1
STU2066,20,Male,Information Technology,3,7.24,70.3,0,0,4,5,64,1,1,1,1,0,0,0,63.4,85.6,1
STU2067,20,Male,Information Technology,4,8.39,84.5,0,3,4,1,55,1,0,0,1,1,0,1,92.0,63.6,1
STU2068,20,Male,Information Technology,3,7.79,74.1,2,1,0,3,88,1,1,0,1,0,1,0,82.6,55.6,1
STU2069,20,Female,Electronics & Comm,4,8.13,86.9,0,1,4,3,3,0,0,0,0,0,0,1,76.2,77.9,1
STU2070,20,Male,Information Technology,3,6.76,100.0,0,1,3,1,22,1,1,1,1,1,1,1,61.2,82.0,1
STU2071,20,Female,Information Technology,4,6.7,74.4,3,0,4,1,152,0,0,0,1,0,0,0,77.5,85.7,1
STU2072,19,Male,Electrical Eng,3,8.64,86.0,2,0,1,5,8,0,1,0,1,0,1,0,62.5,73.8,0
STU2073,19,Female,Electronics & Comm,3,7.51,70.5,0,1,4,1,44,0,1,0,0,0,0,1,68.8,59.7,1
STU2074,23,Female,Mechanical Eng,4,7.91,76.9,0,3,2,1,13,1,1,1,0,1,0,1,63.4,40.0,1
STU2075,20,Male,Computer Science,3,7.26,78.3,0,1,2,2,23,1,1,1,1,1,1,1,71.6,94.1,1
STU2076,20,Male,Electronics & Comm,4,8.59,76.1,0,2,2,0,16,1,0,1,1,1,0,1,64.5,89.0,1
STU2077,21,Male,Electronics & Comm,4,6.93,100.0,0,0,2,5,29,0,1,1,0,1,1,1,82.0,53.5,1
STU2078,20,Female,Information Technology,4,7.45,74.9,0,3,2,0,200,1,1,1,1,1,1,0,74.3,67.9,1
STU2079,22,Female,Information Technology,4,8.46,83.9,0,1,2,2,160,1,1,1,1,1,0,1,60.9,61.7,1
STU2080,21,Female,Information Technology,3,8.89,58.7,0,1,3,1,4,1,1,0,1,1,1,1,61.7,66.0,1
STU2081,19,Male,Computer Science,3,7.02,82.3,2,1,2,4,155,1,1,1,1,0,0,1,50.2,59.0,1
STU2082,20,Female,Computer Science,4,9.76,89.4,0,1,3,2,206,1,1,1,1,0,0,1,40.7,75.4,1
STU2083,22,Female,Computer Science,4,7.94,72.7,0,1,1,1,5,1,1,1,0,1,1,1,81.1,48.0,1
STU2084,22,Female,Electronics & Comm,4,6.45,52.9,5,1,5,8,61,1,0,0,1,0,0,1,63.0,59.1,0
STU2085,21,Female,Electronics & Comm,4,8.01,77.6,0,1,3,0,12,0,0,1,1,0,0,0,51.0,78.1,1
STU2086,21,Male,Civil Eng,4,7.18,78.2,0,0,1,2,9,0,0,0,1,1,0,1,74.2,35.4,0
STU2087,20,Male,Electrical Eng,3,8.08,85.2,0,0,3,8,83,1,0,0,0,0,0,1,57.9,69.6,1
STU2088,23,Female,Computer Science,4,7.55,98.1,0,0,1,3,195,1,0,1,1,0,0,1,67.0,56.8,1
STU2089,20,Female,Mechanical Eng,4,7.68,74.2,0,1,0,3,2,0,1,1,1,1,0,1,49.9,89.2,1
STU2090,22,Female,Mechanical Eng,4,6.6,69.4,0,1,2,0,89,1,1,1,1,1,1,1,77.1,69.9,1
STU2091,21,Male,Information Technology,4,8.69,66.3,0,1,2,0,60,0,1,1,1,1,1,0,69.2,53.2,1
STU2092,21,Male,Electronics & Comm,3,6.33,80.0,0,1,1,0,17,1,1,1,0,1,1,0,75.0,86.8,1
STU2093,21,Male,Civil Eng,3,6.38,82.8,1,0,2,9,41,0,0,0,0,0,0,1,62.0,65.3,1
STU2094,20,Male,Electronics & Comm,4,8.0,72.5,0,2,5,7,43,1,1,1,0,0,0,0,71.5,67.0,1
STU2095,20,Female,Mechanical Eng,4,9.36,85.8,0,0,1,1,17,1,0,0,0,1,0,1,47.6,78.3,1
STU2096,20,Female,Computer Science,4,7.21,82.7,0,1,1,1,115,1,1,0,1,0,1,1,99.8,55.9,1
STU2097,20,Male,Computer Science,3,8.37,78.4,2,0,6,0,30,1,1,0,1,1,0,1,73.8,86.7,1
STU2098,21,Male,Information Technology,3,8.78,69.0,0,1,1,1,5,1,1,1,1,1,0,1,91.9,73.7,1
STU2099,20,Male,Electronics & Comm,4,8.5,73.2,0,1,3,1,79,1,1,1,0,1,0,1,64.3,55.4,1
STU2100,19,Male,Electrical Eng,4,7.26,53.7,0,1,1,3,27,1,0,0,0,1,0,1,53.3,58.5,1
STU2101,22,Female,Civil Eng,4,6.4,80.4,0,1,2,4,42,0,0,0,0,0,0,0,61.1,46.2,0
STU2102,22,Female,Information Technology,4,5.17,78.3,2,0,2,3,53,1,1,0,0,0,0,1,67.4,69.6,0
STU2103,22,Male,Computer Science,4,7.31,79.9,0,0,5,3,271,1,1,0,1,1,0,1,66.4,62.3,1
STU2104,23,Female,Electrical Eng,4,8.9,83.0,0,1,2,3,16,1,1,1,0,0,1,1,94.1,69.7,1
STU2105,20,Female,Electronics & Comm,4,6.36,81.9,2,2,2,3,40,1,1,0,1,1,0,1,56.0,39.5,1
STU2106,20,Female,Computer Science,4,8.37,76.9,0,1,5,2,72,1,1,1,0,0,0,1,59.5,57.1,1
STU2107,21,Male,Information Technology,3,6.55,78.5,0,0,6,1,8,0,1,1,1,0,1,0,78.0,50.3,1
STU2108,21,Female,Electrical Eng,3,7.72,64.0,0,1,1,1,41,0,0,0,1,1,1,0,45.8,72.4,1
STU2109,20,Male,Electrical Eng,4,8.38,72.2,0,1,3,3,49,1,0,1,0,0,0,0,67.4,56.0,1
STU2110,21,Male,Information Technology,4,6.87,78.5,2,1,2,6,31,1,1,1,0,0,1,1,70.0,72.1,1
STU2111,20,Male,Information Technology,3,7.79,70.6,0,2,2,2,102,1,1,1,1,1,1,0,74.1,57.0,1
STU2112,20,Male,Civil Eng,3,7.14,86.6,3,1,2,5,38,0,0,0,1,1,0,1,72.9,89.4,1
STU2113,21,Male,Electronics & Comm,4,8.38,71.4,0,0,2,0,43,0,1,0,0,0,1,1,95.8,65.8,1
STU2114,21,Male,Information Technology,3,7.86,80.2,0,0,1,4,66,0,1,1,1,1,0,1,55.6,78.7,1
STU2115,21,Male,Computer Science,4,7.66,79.2,0,1,2,4,6,1,1,0,1,1,0,1,59.0,63.3,1
STU2116,19,Female,Electrical Eng,3,9.31,85.5,0,1,2,3,14,1,1,0,0,0,1,1,76.5,78.8,1
STU2117,22,Female,Computer Science,3,8.33,87.0,0,0,1,6,67,1,1,1,1,0,1,1,71.2,53.4,1
STU2118,20,Male,Computer Science,4,6.84,84.9,0,3,2,2,23,1,1,1,0,1,1,1,72.9,64.4,1
STU2119,20,Female,Electronics & Comm,3,7.51,56.9,0,0,5,1,6,1,0,0,0,0,0,1,48.3,58.0,1
STU2120,22,Female,Computer Science,4,7.52,89.9,0,1,3,1,5,1,1,1,0,0,1,1,98.5,93.0,1
STU2121,22,Female,Electronics & Comm,3,7.69,93.3,0,0,2,2,20,0,1,0,0,1,0,1,74.3,47.2,1
STU2122,22,Male,Computer Science,3,10.0,73.2,1,2,4,5,113,1,1,1,1,0,0,1,45.9,96.1,1
STU2123,21,Female,Electronics & Comm,3,8.01,80.4,0,2,2,0,22,1,1,0,0,1,0,1,76.6,44.4,1
STU2124,21,Female,Computer Science,3,5.36,69.1,0,0,1,2,187,1,1,1,1,0,0,1,52.6,76.0,1
STU2125,21,Female,Computer Science,3,7.0,58.5,0,3,2,3,90,1,1,1,0,1,0,0,81.0,55.7,1
STU2126,19,Male,Computer Science,4,5.47,70.6,5,0,1,0,286,1,1,1,1,1,0,1,49.6,68.8,0
STU2127,20,Male,Civil Eng,4,7.24,72.6,0,1,3,0,8,0,0,1,0,0,0,1,82.1,62.4,1
STU2128,20,Female,Mechanical Eng,3,5.41,74.5,0,2,5,1,39,1,0,0,1,0,0,0,50.9,52.5,1
STU2129,20,Male,Computer Science,4,6.64,68.4,1,2,2,1,84,0,1,0,1,0,0,1,54.4,66.2,1
STU2130,21,Male,Electrical Eng,4,5.93,70.7,1,3,2,1,26,0,0,1,1,0,0,1,69.9,58.7,1
STU2131,21,Male,Electronics & Comm,4,8.02,77.9,0,2,2,1,10,0,1,1,1,0,1,0,59.4,73.6,1
STU2132,19,Female,Civil Eng,4,7.6,70.3,0,4,1,0,1,1,0,0,1,0,0,1,60.2,49.9,1
STU2133,20,Female,Information Technology,4,7.93,83.4,0,0,3,2,178,1,1,1,1,0,1,1,46.6,72.1,1
STU2134,21,Male,Electronics & Comm,3,7.48,84.8,0,0,2,3,24,1,1,1,0,0,0,0,63.4,78.0,0
STU2135,19,Female,Computer Science,4,6.07,100.0,1,1,0,3,82,0,1,1,1,0,1,1,80.4,63.4,1
STU2136,22,Male,Information Technology,4,8.16,89.3,1,2,3,2,53,1,1,0,1,0,0,0,94.3,45.2,1
STU2137,21,Female,Civil Eng,4,9.71,80.4,1,1,1,6,21,1,0,0,0,0,0,1,79.6,91.0,1
STU2138,21,Female,Electronics & Comm,4,8.05,71.8,0,0,5,5,64,1,1,1,1,0,0,1,77.6,72.0,1
STU2139,21,Female,Computer Science,4,7.13,80.9,2,2,2,6,300,1,1,0,1,0,0,1,44.4,54.2,1
STU2140,21,Female,Computer Science,4,6.03,81.3,1,3,2,1,139,0,0,0,1,0,0,1,67.6,72.4,1
STU2141,20,Male,Electrical Eng,4,6.6,72.9,0,1,0,4,52,0,0,0,1,1,1,0,58.9,39.9,1
STU2142,21,Female,Electronics & Comm,4,8.1,85.8,0,0,2,3,96,1,1,1,0,1,1,1,46.9,82.6,0
STU2143,21,Male,Information Technology,4,8.78,64.0,0,0,3,1,38,0,1,1,0,0,1,1,50.2,96.9,1
STU2144,20,Female,Civil Eng,3,7.89,75.6,0,0,2,0,0,1,0,1,0,0,0,1,77.4,77.4,1
STU2145,22,Female,Computer Science,3,8.48,83.6,0,1,4,3,23,1,1,1,0,0,0,1,60.2,50.0,1
STU2146,21,Female,Information Technology,4,8.38,75.1,0,3,2,0,1,1,1,1,1,0,1,1,47.3,35.2,1
STU2147,21,Male,Civil Eng,4,8.16,75.9,0,0,4,1,62,1,0,1,0,0,1,0,59.1,85.5,1
STU2148,22,Female,Information Technology,3,6.88,76.6,1,1,6,2,150,1,1,1,1,1,1,1,72.1,62.8,1
STU2149,22,Male,Computer Science,4,7.79,69.6,0,1,2,3,28,1,0,1,0,0,0,1,58.6,59.1,1
STU2150,21,Male,Electronics & Comm,4,6.67,89.7,0,0,2,5,31,1,1,1,1,1,1,0,51.1,82.5,1
STU2151,21,Female,Mechanical Eng,4,7.62,67.8,0,1,3,2,31,1,0,0,0,0,1,1,55.1,56.1,1
STU2152,21,Male,Computer Science,3,7.96,81.2,0,1,1,3,31,1,1,1,1,0,0,1,80.4,76.4,1
STU2153,21,Female,Civil Eng,3,9.45,82.1,0,2,4,1,5,1,1,1,1,0,0,1,38.9,65.4,1
STU2154,21,Male,Electrical Eng,4,6.16,68.5,1,1,2,3,31,1,0,0,0,0,1,1,64.2,68.7,1
STU2155,21,Male,Computer Science,4,8.13,78.7,3,2,3,2,37,1,1,1,1,1,0,1,66.4,89.4,1
STU2156,20,Female,Electrical Eng,4,9.23,68.9,0,0,0,4,17,0,0,0,0,0,0,1,57.4,57.7,1
STU2157,22,Female,Information Technology,4,8.43,91.9,0,0,3,1,37,0,1,1,1,0,0,0,54.6,56.3,1
STU2158,22,Male,Information Technology,4,8.52,66.6,0,0,1,2,139,1,1,1,1,1,0,1,81.8,62.0,1
STU2159,19,Female,Electrical Eng,3,8.25,71.5,0,1,3,2,82,0,0,1,1,0,0,1,81.7,47.0,1
STU2160,21,Male,Civil Eng,4,9.03,65.8,2,0,2,4,35,0,0,1,0,0,0,1,69.5,79.0,1
STU2161,20,Female,Computer Science,4,6.4,64.4,2,0,1,6,153,1,0,1,1,0,1,1,60.4,77.1,0
STU2162,20,Male,Information Technology,4,6.08,93.9,1,1,5,1,81,1,1,0,1,0,0,1,69.6,64.9,1
STU2163,21,Female,Information Technology,4,7.59,83.4,0,1,3,2,1,1,1,1,0,1,1,1,73.7,51.1,1
STU2164,20,Female,Information Technology,4,5.22,79.4,2,0,6,3,6,1,0,0,1,0,0,1,66.4,23.8,0
STU2165,21,Female,Information Technology,4,8.95,71.4,0,0,2,5,126,1,1,0,1,1,0,1,74.0,52.5,1
STU2166,21,Male,Computer Science,4,8.94,87.1,0,1,3,2,53,1,1,0,1,0,0,0,63.0,61.5,1
STU2167,21,Female,Electronics & Comm,4,7.12,69.8,0,0,2,0,10,1,1,0,0,0,0,1,23.9,36.5,0
STU2168,19,Female,Information Technology,4,7.19,85.9,0,1,3,1,14,1,1,1,1,0,0,0,65.3,100.0,1
STU2169,20,Female,Computer Science,3,7.52,69.3,0,1,0,2,15,1,1,0,1,1,0,1,77.6,71.2,1
STU2170,21,Male,Electrical Eng,3,7.66,71.6,0,0,1,2,28,0,0,1,1,0,0,1,68.4,73.2,1
STU2171,23,Female,Electrical Eng,3,7.74,85.6,4,0,4,1,20,1,1,0,0,1,0,1,72.8,62.8,0
STU2172,21,Female,Information Technology,3,8.21,86.6,0,0,2,0,74,1,1,0,1,0,0,1,64.2,76.1,1
STU2173,20,Male,Computer Science,4,7.41,84.0,3,0,5,3,31,1,1,1,0,1,0,1,65.3,60.5,1
STU2174,21,Male,Electronics & Comm,3,8.64,67.5,0,3,1,9,8,1,0,1,1,1,0,0,70.4,62.6,1
STU2175,21,Female,Computer Science,3,8.09,73.5,0,1,6,5,88,0,1,1,1,0,1,1,95.2,86.1,1
STU2176,21,Male,Computer Science,3,6.93,79.6,0,1,3,3,143,0,0,0,0,0,0,1,79.8,81.5,1
STU2177,20,Female,Electrical Eng,4,9.07,69.5,0,2,3,4,7,1,1,0,0,0,1,1,77.9,64.8,1
STU2178,21,Female,Computer Science,4,6.11,91.7,2,0,2,1,54,1,0,0,1,1,0,1,70.9,95.3,0
STU2179,21,Female,Computer Science,3,7.5,54.0,0,0,4,3,184,1,0,0,1,0,0,0,49.4,63.8,1
STU2180,22,Male,Computer Science,3,8.66,70.2,1,2,2,0,37,1,0,1,1,0,0,1,85.2,57.4,1
STU2181,20,Male,Computer Science,3,6.8,72.9,0,2,3,3,117,1,0,1,1,1,1,1,80.7,66.9,1
STU2182,21,Female,Computer Science,4,7.94,50.0,0,1,0,7,96,1,1,1,1,0,1,1,73.1,69.5,1
STU2183,22,Male,Civil Eng,3,8.2,64.0,2,1,2,4,25,0,0,1,0,0,0,0,67.4,47.1,0
STU2184,20,Female,Computer Science,4,6.65,84.3,0,2,4,2,134,1,1,1,1,0,1,1,75.6,72.3,1
STU2185,22,Male,Computer Science,4,7.52,78.3,0,0,1,4,11,0,1,1,1,0,0,1,64.8,96.7,1
STU2186,21,Male,Computer Science,3,7.43,93.7,0,0,3,6,117,1,1,1,1,0,1,1,78.2,79.3,1
STU2187,19,Male,Civil Eng,4,6.99,93.5,0,0,0,1,13,1,1,1,0,0,0,0,56.3,75.0,0
STU2188,20,Female,Electronics & Comm,3,10.0,82.3,0,1,4,4,2,1,0,1,0,0,0,1,41.3,72.2,1
STU2189,21,Female,Information Technology,4,6.76,81.1,0,0,6,1,145,1,1,0,1,1,0,0,51.2,50.0,1
STU2190,19,Male,Mechanical Eng,3,8.71,78.7,0,1,2,4,42,1,1,1,0,0,1,1,70.0,50.1,1
STU2191,21,Male,Information Technology,4,7.17,51.4,0,2,1,0,101,0,1,1,1,0,1,1,63.8,67.4,1
STU2192,20,Male,Information Technology,4,6.4,64.1,2,1,3,1,117,1,1,1,1,1,0,1,65.9,58.6,1
STU2193,21,Male,Computer Science,4,7.71,79.0,0,0,0,3,1,1,1,0,1,0,0,0,49.9,43.3,1
STU2194,19,Male,Information Technology,3,8.31,84.2,0,1,2,1,10,1,1,1,0,0,0,0,72.2,59.7,1
STU2195,22,Female,Information Technology,3,8.61,80.9,0,1,1,1,82,1,0,1,1,0,1,1,53.5,71.8,1
STU2196,23,Male,Electronics & Comm,4,9.32,69.1,1,0,2,2,35,1,0,1,1,0,0,1,75.0,73.7,1
STU2197,22,Male,Computer Science,4,10.0,87.4,0,0,0,4,216,1,1,1,1,1,1,1,48.2,52.5,1
STU2198,21,Male,Electronics & Comm,4,7.88,92.8,0,1,0,1,91,0,0,1,1,0,0,1,56.3,64.3,1
STU2199,20,Other,Computer Science,3,6.87,87.4,0,0,0,4,27,1,1,1,1,1,1,1,54.4,71.2,1
STU2200,21,Male,Computer Science,3,8.1,87.9,2,3,2,4,45,1,1,1,0,0,1,1,76.0,46.0,1
STU2201,19,Male,Information Technology,4,7.31,72.4,0,1,2,2,171,1,0,0,1,1,0,1,61.5,53.4,1
STU2202,19,Female,Civil Eng,3,8.62,88.8,5,0,1,3,54,1,1,1,0,0,0,1,73.9,64.8,0
STU2203,20,Female,Information Technology,3,6.17,79.5,5,1,3,0,11,0,1,0,1,1,1,0,84.0,51.4,0
STU2204,21,Male,Electronics & Comm,3,10.0,83.1,1,1,4,1,41,1,1,1,0,1,1,1,92.9,60.1,1
STU2205,21,Male,Computer Science,4,8.54,81.7,0,0,1,1,78,1,1,1,1,1,0,0,71.2,100.0,1
STU2206,21,Female,Computer Science,4,5.75,76.8,2,0,3,1,79,1,1,1,1,0,0,1,52.6,42.4,0
STU2207,20,Male,Computer Science,4,6.82,69.4,0,1,3,1,136,1,1,0,1,1,0,1,85.5,86.4,1
STU2208,20,Female,Information Technology,4,8.5,77.2,1,0,0,1,23,1,1,1,0,1,1,0,89.2,70.1,1
STU2209,23,Female,Computer Science,4,8.89,87.9,1,0,2,3,68,1,1,1,0,0,0,1,67.2,46.6,1
STU2210,20,Male,Computer Science,4,6.2,73.6,5,0,2,2,35,0,0,1,1,0,0,0,86.5,75.2,0
STU2211,21,Male,Electrical Eng,3,8.38,86.9,0,0,3,5,40,1,0,1,1,0,0,1,72.7,65.6,1
STU2212,20,Male,Computer Science,4,5.46,85.4,2,1,1,0,10,1,0,1,0,1,1,0,44.8,83.1,0
STU2213,21,Female,Electronics & Comm,4,7.5,75.0,0,2,6,0,29,0,0,1,0,0,0,0,59.2,74.9,1
STU2214,21,Male,Information Technology,3,8.82,91.9,0,1,3,2,86,1,1,1,0,0,0,1,60.9,67.9,1
STU2215,20,Male,Electronics & Comm,4,6.99,74.4,0,1,2,0,39,0,1,0,0,0,0,1,62.9,60.4,1
STU2216,19,Female,Electronics & Comm,3,5.94,93.1,2,3,0,4,12,0,0,1,0,1,1,1,54.9,82.5,1
STU2217,21,Other,Information Technology,4,7.76,82.3,2,0,1,2,80,0,1,1,1,0,0,0,54.5,59.1,1
STU2218,21,Male,Computer Science,3,6.93,77.8,0,0,2,2,211,1,1,1,1,0,0,1,86.8,44.0,1
STU2219,20,Female,Electrical Eng,3,8.29,69.1,1,1,2,1,86,0,0,0,1,0,0,1,43.7,36.6,1
STU2220,22,Male,Mechanical Eng,3,6.63,77.1,1,1,3,1,7,0,0,0,1,0,0,1,57.9,46.5,1
STU2221,20,Male,Computer Science,4,6.75,76.0,0,1,3,2,3,1,1,1,1,1,0,1,76.7,77.0,1
STU2222,20,Male,Computer Science,4,5.38,65.4,1,0,1,0,110,1,1,0,0,0,1,0,60.2,59.6,0
STU2223,22,Male,Mechanical Eng,4,7.79,75.8,0,0,2,0,111,0,1,1,1,0,0,0,73.6,53.4,1
STU2224,20,Male,Information Technology,4,7.42,70.0,0,1,0,2,118,1,1,1,1,1,0,0,62.4,58.5,1
STU2225,21,Male,Electronics & Comm,4,6.29,83.9,0,3,2,1,7,1,0,0,0,0,1,0,74.1,77.4,1
STU2226,20,Female,Information Technology,3,7.81,91.1,0,1,3,3,85,1,1,1,1,1,0,1,53.5,74.5,1
STU2227,20,Female,Computer Science,4,8.73,65.7,5,0,2,1,33,1,0,1,1,0,1,1,42.0,67.4,0
STU2228,23,Female,Electronics & Comm,3,7.36,95.1,0,1,3,0,88,1,1,1,0,0,0,1,62.4,56.0,1
STU2229,20,Male,Electronics & Comm,3,7.89,76.7,0,0,5,1,20,0,1,0,1,0,1,1,43.0,59.1,1
STU2230,22,Male,Computer Science,4,7.9,68.2,1,0,2,1,211,1,1,1,1,0,0,1,67.1,63.0,1
STU2231,20,Male,Information Technology,3,6.28,85.6,2,0,1,0,18,0,1,1,1,0,0,1,52.1,51.6,0
STU2232,20,Female,Electrical Eng,3,9.86,73.5,0,1,2,0,9,1,1,1,0,1,1,1,52.3,63.3,1
STU2233,19,Female,Electronics & Comm,4,7.08,77.2,0,2,0,1,3,1,0,1,0,1,0,0,88.6,50.8,1
STU2234,21,Male,Computer Science,4,8.32,74.0,0,1,2,1,120,1,0,1,1,0,0,1,71.8,70.5,1
STU2235,20,Male,Electronics & Comm,4,8.45,69.8,0,0,3,4,82,0,1,1,0,1,0,1,46.5,72.2,1
STU2236,22,Male,Electrical Eng,4,7.45,85.2,3,0,2,4,149,0,0,0,0,0,0,1,67.3,81.8,0
STU2237,21,Male,Electrical Eng,4,8.27,75.1,0,0,3,1,26,1,1,0,1,0,1,1,66.0,68.9,1
STU2238,22,Male,Electronics & Comm,4,7.87,63.6,0,3,3,0,14,1,1,1,1,1,0,0,39.0,68.4,1
STU2239,20,Female,Computer Science,3,6.04,83.5,2,1,4,3,44,1,1,1,1,0,0,1,72.9,52.5,1
STU2240,22,Female,Electrical Eng,3,7.23,65.9,0,0,1,4,8,0,0,0,1,0,1,1,81.3,64.3,0
STU2241,21,Male,Electronics & Comm,4,6.93,66.5,2,1,4,7,11,0,0,0,1,1,0,1,62.1,49.7,0
STU2242,21,Male,Computer Science,3,7.09,89.9,1,1,3,0,300,1,1,0,1,1,0,1,63.9,39.4,1
STU2243,21,Other,Information Technology,4,6.17,66.0,0,3,1,2,18,1,1,0,1,0,1,1,60.2,61.0,1
STU2244,21,Male,Information Technology,4,8.84,54.8,4,2,6,3,71,1,1,1,1,0,1,1,73.4,57.4,1
STU2245,21,Male,Electronics & Comm,3,9.36,84.2,0,0,5,4,6,1,1,0,0,0,1,1,64.5,74.2,1
STU2246,20,Male,Computer Science,3,8.68,75.0,0,1,2,0,226,1,1,1,1,1,0,0,65.1,50.6,1
STU2247,19,Male,Electronics & Comm,3,9.0,75.8,0,1,4,3,74,0,1,1,0,0,1,1,56.7,100.0,1
STU2248,22,Male,Mechanical Eng,3,7.22,74.9,0,0,1,1,65,0,1,0,0,0,1,1,96.6,57.8,1
STU2249,21,Female,Electrical Eng,3,6.9,80.3,0,1,2,0,44,1,0,1,0,0,1,1,64.4,63.9,1
STU2250,21,Male,Civil Eng,4,6.74,70.5,0,1,1,2,9,1,0,1,0,1,0,1,77.8,56.5,1
STU2251,21,Male,Civil Eng,4,8.31,92.8,0,0,2,1,26,0,1,1,0,0,0,1,71.7,76.7,1
STU2252,20,Female,Computer Science,4,7.85,63.2,0,1,2,3,172,1,1,1,1,0,0,1,32.2,61.8,1
STU2253,20,Male,Electronics & Comm,3,7.52,82.4,1,1,1,3,108,1,1,1,1,0,0,0,62.8,50.3,1
STU2254,21,Female,Information Technology,4,9.02,84.4,0,0,3,4,98,1,1,1,1,0,0,1,51.9,37.5,1
STU2255,20,Female,Mechanical Eng,4,8.05,70.4,0,0,1,1,29,0,0,1,0,0,0,1,81.7,73.6,1
STU2256,20,Male,Computer Science,4,6.68,67.8,1,1,0,0,41,1,1,1,1,0,0,1,50.3,74.7,1
STU2257,21,Female,Civil Eng,4,6.85,88.2,0,0,2,1,23,0,0,0,0,0,0,0,74.9,70.1,1
STU2258,19,Male,Electronics & Comm,4,8.35,68.1,0,2,2,2,9,1,0,1,0,0,1,1,82.0,61.8,1
STU2259,21,Other,Electrical Eng,4,8.75,71.9,0,0,1,3,72,0,1,0,1,0,1,0,71.9,60.2,1
STU2260,20,Male,Computer Science,4,8.21,86.9,1,0,1,1,170,1,1,0,0,0,0,0,68.1,76.7,1
STU2261,21,Other,Computer Science,3,9.69,78.3,2,0,2,2,84,1,1,1,1,1,0,1,62.5,63.5,1
